lat,lon,year,subregion,country,cause,route,origin,toll
31.982384,-112.863095,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.85457,-111.32944,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.61529,-111.60968,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.220055,-111.81445,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.39331,-111.07626,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.70905,-111.37376,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9886,-111.29423,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.945527,-112.792757,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.11504,-110.99491,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.82802,-112.4459,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.33377,-110.97839,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.864712,-112.467332,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.6466,-111.681,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.74761,-111.04926,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.05448,-112.57296,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.25091,-113.08148,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.2653,-113.10238,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.26766,-113.10685,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.26017,-113.08439,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.24892,-113.07849,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.24879,-113.0768,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.971057,-112.805871,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Desconocido,1
28.34576012,-100.8785465,2024,Centroamérica,Mexico,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
25.51145483,-103.4246743,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Ecuador,2
25.897449,-103.626694,2024,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Venezuela,1
27.289269,-98.492009,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Rep. Dominicana,1
31.904483,-106.56762,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
14.915478,-92.620949,2024,Centroamérica,Mexico,Mixta o desconocida,Sin ruta registrada,Cuba,1
33.665291,-115.528601,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.90528,-115.21856,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.72983,-115.71586,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.718372,-114.725778,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
28.61889,-100.44053,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.10983,-98.28215,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.54806,-116.970636,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
28.727254,-100.507495,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.561116,-116.86758,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.055274,-98.095125,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.14766,-98.09126,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.586949,-116.66258,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.582618,-116.617486,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Mexico,1
28.673231,-100.503725,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.541956,-117.057677,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.556116,-116.880358,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Desconocido,1
27.10314,-98.01178,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.546949,-117.069247,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
28.702273,-100.510901,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
28.684052,-100.507764,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.577227,-116.859803,2024,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Desconocido,1
28.555394,-100.27967,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
32.590005,-116.71758,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Mexico,1
28.62211,-100.44089,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
28.718683,-100.506576,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
28.665569,-100.500874,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
27.13328,-98.01225,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Honduras,1
28.673348,-100.503618,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Nicaragua,1
28.719017,-100.507004,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.630706,-116.956393,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.576116,-116.846469,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.751089,-117.163085,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
27.07347,-98.12525,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
29.441191,-98.490989,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.742633,-100.514635,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.638616,-116.735358,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
28.678882,-100.505668,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.829542,-117.127894,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
32.716116,-117.257858,2024,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Desconocido,1
27.1908,-98.19,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.9544,-98.10737,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
28.405563,-100.255441,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.539439,-117.066182,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
28.718718,-100.391794,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
32.613338,-116.908969,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.862677,-100.46091,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.557923,-100.252268,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.570838,-116.799247,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.673338,-116.894803,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.564116,-116.863053,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.65939,-115.5823,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.603616,-116.834247,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
28.44831,-100.16366,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Honduras,1
32.573893,-116.686469,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.604171,-116.752858,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.605282,-116.867303,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.08588,-98.20933,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.13382,-98.09861,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
27.096389,-98.140176,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.637505,-116.726469,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
33.056649,-117.310364,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
27.05066,-98.251823,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
27.12508,-98.24852,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.534727,-117.127025,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
28.708396,-100.510829,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,1
28.725083,-100.50756,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
26.82162,-98.14643,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.589171,-116.691469,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
27.210816,-98.182777,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Honduras,1
32.538897,-117.087341,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
27.14295,-98.43831,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
27.23557,-98.4142,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.616881,-116.166134,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.593514,-116.927207,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
30.023812,-101.893718,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
30.02341,-101.894111,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
27.214292,-98.162633,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.590838,-116.863691,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.555838,-116.88008,2024,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Desconocido,1
27.037247,-98.218004,2024,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
29.9422,-101.9908,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.568893,-116.822025,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.616949,-116.94258,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.587505,-116.855636,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
30.211989,-102.507944,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.549311,-116.952875,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
29.996086,-102.430447,2024,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.716272,-117.295933,2024,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Desconocido,1
32.550005,-116.94508,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
32.550005,-116.94508,2024,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Desconocido,1
28.69645357,-100.5123512,2025,Centroamérica,Mexico,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
7.821703287,-72.44996525,2025,Sudamérica,Colombia,Mixta o desconocida,Sin ruta registrada,Venezuela,1
25.529056,-103.45245,2025,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Ecuador,2
25.69965744,-100.3272715,2025,Centroamérica,Mexico,Condiciones ambientales extremas,Sin ruta registrada,Honduras,1
19.00990589,-69.04499124,2025,Caribe,Dominican Republic,Ahogamiento,Rep. Dominicana a Puerto Rico,Rep. Dominicana,5
13.32313256,-81.38315387,2025,Caribe,Colombia,Mixta o desconocida,Sin ruta registrada,Desconocido,6
10.28969014,-60.99941402,2025,Caribe,Trinidad and Tobago,Mixta o desconocida,Sin ruta registrada,Mauritania,5
27.52412408,-99.52551281,2025,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Mexico,1
